year,round,circuit,driver,quali_pos
2016,21,yas_marina,ocon,20
2016,21,yas_marina,sainz,21
2016,21,yas_marina,ericsson,22
2017,1,albert_park,hamilton,1
2017,1,albert_park,vettel,2
2017,1,albert_park,bottas,3
2017,1,albert_park,raikkonen,4
2017,1,albert_park,max_verstappen,5
2017,1,albert_park,grosjean,6
2017,1,albert_park,massa,7
2017,1,albert_park,sainz,8
2017,1,albert_park,kvyat,9
2017,1,albert_park,ricciardo,10
2017,1,albert_park,perez,11
2017,1,albert_park,hulkenberg,12
2017,1,albert_park,alonso,13
2017,1,albert_park,ocon,14
2017,1,albert_park,ericsson,15
2017,1,albert_park,giovinazzi,16
2017,1,albert_park,kevin_magnussen,17
2017,1,albert_park,vandoorne,18
2017,1,albert_park,stroll,19
2017,1,albert_park,jolyon_palmer,20
2017,2,shanghai,hamilton,1
2017,2,shanghai,vettel,2
2017,2,shanghai,bottas,3
2017,2,shanghai,raikkonen,4
2017,2,shanghai,ricciardo,5
2017,2,shanghai,massa,6
2017,2,shanghai,hulkenberg,7
2017,2,shanghai,perez,8
2017,2,shanghai,kvyat,9
2017,2,shanghai,stroll,10
2017,2,shanghai,sainz,11
2017,2,shanghai,kevin_magnussen,12
2017,2,shanghai,alonso,13
2017,2,shanghai,ericsson,14
2017,2,shanghai,giovinazzi,15
2017,2,shanghai,vandoorne,16
2017,2,shanghai,grosjean,17
2017,2,shanghai,jolyon_palmer,18
2017,2,shanghai,max_verstappen,19
2017,2,shanghai,ocon,20
2017,3,bahrain,bottas,1
2017,3,bahrain,hamilton,2
2017,3,bahrain,vettel,3
2017,3,bahrain,ricciardo,4
2017,3,bahrain,raikkonen,5
2017,3,bahrain,max_verstappen,6
2017,3,bahrain,hulkenberg,7
2017,3,bahrain,massa,8
2017,3,bahrain,grosjean,9
2017,3,bahrain,jolyon_palmer,10
2017,3,bahrain,kvyat,11
2017,3,bahrain,stroll,12
2017,3,bahrain,wehrlein,13
2017,3,bahrain,ocon,14
2017,3,bahrain,alonso,15
2017,3,bahrain,sainz,16
2017,3,bahrain,vandoorne,17
2017,3,bahrain,perez,18
2017,3,bahrain,ericsson,19
2017,3,bahrain,kevin_magnussen,20
2017,4,sochi,vettel,1
2017,4,sochi,raikkonen,2
2017,4,sochi,bottas,3
2017,4,sochi,hamilton,4
2017,4,sochi,ricciardo,5
2017,4,sochi,massa,6
2017,4,sochi,max_verstappen,7
2017,4,sochi,hulkenberg,8
2017,4,sochi,perez,9
2017,4,sochi,ocon,10
2017,4,sochi,sainz,11
2017,4,sochi,stroll,12
2017,4,sochi,kvyat,13
2017,4,sochi,kevin_magnussen,14
2017,4,sochi,alonso,15
2017,4,sochi,jolyon_palmer,16
2017,4,sochi,vandoorne,17
2017,4,sochi,wehrlein,18
2017,4,sochi,ericsson,19
2017,4,sochi,grosjean,20
2017,5,catalunya,hamilton,1
2017,5,catalunya,vettel,2
2017,5,catalunya,bottas,3
2017,5,catalunya,raikkonen,4
2017,5,catalunya,max_verstappen,5
2017,5,catalunya,ricciardo,6
2017,5,catalunya,alonso,7
2017,5,catalunya,perez,8
2017,5,catalunya,massa,9
2017,5,catalunya,ocon,10
2017,5,catalunya,kevin_magnussen,11
2017,5,catalunya,sainz,12
2017,5,catalunya,hulkenberg,13
2017,5,catalunya,grosjean,14
2017,5,catalunya,wehrlein,15
2017,5,catalunya,ericsson,16
2017,5,catalunya,jolyon_palmer,17
2017,5,catalunya,stroll,18
2017,5,catalunya,vandoorne,19
2017,5,catalunya,kvyat,20
2017,6,monaco,raikkonen,1
2017,6,monaco,vettel,2
2017,6,monaco,bottas,3
2017,6,monaco,max_verstappen,4
2017,6,monaco,ricciardo,5
2017,6,monaco,sainz,6
2017,6,monaco,perez,7
2017,6,monaco,grosjean,8
2017,6,monaco,button,9
2017,6,monaco,vandoorne,10
2017,6,monaco,kvyat,11
2017,6,monaco,hulkenberg,12
2017,6,monaco,kevin_magnussen,13
2017,6,monaco,hamilton,14
2017,6,monaco,massa,15
2017,6,monaco,ocon,16
2017,6,monaco,jolyon_palmer,17
2017,6,monaco,stroll,18
2017,6,monaco,wehrlein,19
2017,6,monaco,ericsson,20
2017,7,villeneuve,hamilton,1
2017,7,villeneuve,vettel,2
2017,7,villeneuve,bottas,3
2017,7,villeneuve,raikkonen,4
2017,7,villeneuve,max_verstappen,5
2017,7,villeneuve,ricciardo,6
2017,7,villeneuve,massa,7
2017,7,villeneuve,perez,8
2017,7,villeneuve,ocon,9
2017,7,villeneuve,hulkenberg,10
2017,7,villeneuve,kvyat,11
2017,7,villeneuve,alonso,12
2017,7,villeneuve,sainz,13
2017,7,villeneuve,grosjean,14
2017,7,villeneuve,jolyon_palmer,15
2017,7,villeneuve,vandoorne,16
2017,7,villeneuve,stroll,17
2017,7,villeneuve,kevin_magnussen,18
2017,7,villeneuve,ericsson,19
2017,7,villeneuve,wehrlein,20
2017,8,baku,hamilton,1
2017,8,baku,bottas,2
2017,8,baku,raikkonen,3
2017,8,baku,vettel,4
2017,8,baku,max_verstappen,5
2017,8,baku,perez,6
2017,8,baku,ocon,7
2017,8,baku,stroll,8
2017,8,baku,massa,9
2017,8,baku,ricciardo,10
2017,8,baku,kvyat,11
2017,8,baku,sainz,12
2017,8,baku,kevin_magnussen,13
2017,8,baku,hulkenberg,14
2017,8,baku,wehrlein,15
2017,8,baku,alonso,16
2017,8,baku,grosjean,17
2017,8,baku,ericsson,18
2017,8,baku,vandoorne,19
2017,9,red_bull_ring,bottas,1
2017,9,red_bull_ring,vettel,2
2017,9,red_bull_ring,hamilton,3
2017,9,red_bull_ring,raikkonen,4
2017,9,red_bull_ring,ricciardo,5
2017,9,red_bull_ring,max_verstappen,6
2017,9,red_bull_ring,grosjean,7
2017,9,red_bull_ring,perez,8
2017,9,red_bull_ring,ocon,9
2017,9,red_bull_ring,sainz,10
2017,9,red_bull_ring,hulkenberg,11
2017,9,red_bull_ring,alonso,12
2017,9,red_bull_ring,vandoorne,13
2017,9,red_bull_ring,kvyat,14
2017,9,red_bull_ring,kevin_magnussen,15
2017,9,red_bull_ring,jolyon_palmer,16
2017,9,red_bull_ring,massa,17
2017,9,red_bull_ring,stroll,18
2017,9,red_bull_ring,ericsson,19
2017,9,red_bull_ring,wehrlein,20
2017,10,silverstone,hamilton,1
2017,10,silverstone,raikkonen,2
2017,10,silverstone,vettel,3
2017,10,silverstone,bottas,4
2017,10,silverstone,max_verstappen,5
2017,10,silverstone,hulkenberg,6
2017,10,silverstone,perez,7
2017,10,silverstone,ocon,8
2017,10,silverstone,vandoorne,9
2017,10,silverstone,grosjean,10
2017,10,silverstone,jolyon_palmer,11
2017,10,silverstone,kvyat,12
2017,10,silverstone,alonso,13
2017,10,silverstone,sainz,14
2017,10,silverstone,massa,15
2017,10,silverstone,stroll,16
2017,10,silverstone,kevin_magnussen,17
2017,10,silverstone,wehrlein,18
2017,10,silverstone,ericsson,19
2017,10,silverstone,ricciardo,20
2017,11,hungaroring,vettel,1
2017,11,hungaroring,raikkonen,2
2017,11,hungaroring,bottas,3
2017,11,hungaroring,hamilton,4
2017,11,hungaroring,max_verstappen,5
2017,11,hungaroring,ricciardo,6
2017,11,hungaroring,hulkenberg,7
2017,11,hungaroring,alonso,8
2017,11,hungaroring,vandoorne,9
2017,11,hungaroring,sainz,10
2017,11,hungaroring,jolyon_palmer,11
2017,11,hungaroring,ocon,12
2017,11,hungaroring,kvyat,13
2017,11,hungaroring,perez,14
2017,11,hungaroring,grosjean,15
2017,11,hungaroring,kevin_magnussen,16
2017,11,hungaroring,stroll,17
2017,11,hungaroring,wehrlein,18
2017,11,hungaroring,resta,19
2017,11,hungaroring,ericsson,20
2017,12,spa,hamilton,1
2017,12,spa,vettel,2
2017,12,spa,bottas,3
2017,12,spa,raikkonen,4
2017,12,spa,max_verstappen,5
2017,12,spa,ricciardo,6
2017,12,spa,hulkenberg,7
2017,12,spa,perez,8
2017,12,spa,ocon,9
2017,12,spa,jolyon_palmer,10
2017,12,spa,alonso,11
2017,12,spa,grosjean,12
2017,12,spa,kevin_magnussen,13
2017,12,spa,sainz,14
2017,12,spa,vandoorne,15
2017,12,spa,massa,16
2017,12,spa,kvyat,17
2017,12,spa,stroll,18
2017,12,spa,ericsson,19
2017,12,spa,wehrlein,20
2017,13,monza,hamilton,1
2017,13,monza,max_verstappen,2
2017,13,monza,ricciardo,3
2017,13,monza,stroll,4
2017,13,monza,ocon,5
2017,13,monza,bottas,6
2017,13,monza,raikkonen,7
2017,13,monza,vettel,8
2017,13,monza,massa,9
2017,13,monza,vandoorne,10
2017,13,monza,perez,11
2017,13,monza,hulkenberg,12
2017,13,monza,alonso,13
2017,13,monza,kvyat,14
2017,13,monza,sainz,15
2017,13,monza,kevin_magnussen,16
2017,13,monza,jolyon_palmer,17
2017,13,monza,ericsson,18
2017,13,monza,wehrlein,19
2017,13,monza,grosjean,20
2017,14,marina_bay,vettel,1
2017,14,marina_bay,max_verstappen,2
2017,14,marina_bay,ricciardo,3
2017,14,marina_bay,raikkonen,4
2017,14,marina_bay,hamilton,5
2017,14,marina_bay,bottas,6
2017,14,marina_bay,hulkenberg,7
2017,14,marina_bay,alonso,8
2017,14,marina_bay,vandoorne,9
2017,14,marina_bay,sainz,10
2017,14,marina_bay,jolyon_palmer,11
2017,14,marina_bay,perez,12
2017,14,marina_bay,kvyat,13
2017,14,marina_bay,ocon,14
2017,14,marina_bay,grosjean,15
2017,14,marina_bay,kevin_magnussen,16
2017,14,marina_bay,massa,17
2017,14,marina_bay,stroll,18
2017,14,marina_bay,wehrlein,19
2017,14,marina_bay,ericsson,20
2017,15,sepang,hamilton,1
2017,15,sepang,raikkonen,2
2017,15,sepang,max_verstappen,3
2017,15,sepang,ricciardo,4
2017,15,sepang,bottas,5
2017,15,sepang,ocon,6
2017,15,sepang,vandoorne,7
2017,15,sepang,hulkenberg,8
2017,15,sepang,perez,9
2017,15,sepang,alonso,10
2017,15,sepang,massa,11
2017,15,sepang,jolyon_palmer,12
2017,15,sepang,stroll,13
2017,15,sepang,sainz,14
2017,15,sepang,gasly,15
2017,15,sepang,grosjean,16
2017,15,sepang,kevin_magnussen,17
2017,15,sepang,wehrlein,18
2017,15,sepang,ericsson,19
2017,15,sepang,vettel,20
2017,16,suzuka,hamilton,1
2017,16,suzuka,bottas,2
2017,16,suzuka,vettel,3
2017,16,suzuka,ricciardo,4
2017,16,suzuka,max_verstappen,5
2017,16,suzuka,raikkonen,6
2017,16,suzuka,ocon,7
2017,16,suzuka,perez,8
2017,16,suzuka,massa,9
2017,16,suzuka,alonso,10
2017,16,suzuka,vandoorne,11
2017,16,suzuka,hulkenberg,12
2017,16,suzuka,kevin_magnussen,13
2017,16,suzuka,jolyon_palmer,14
2017,16,suzuka,sainz,15
2017,16,suzuka,grosjean,16
2017,16,suzuka,gasly,17
2017,16,suzuka,stroll,18
2017,16,suzuka,ericsson,19
2017,16,suzuka,wehrlein,20
2017,17,americas,hamilton,1
2017,17,americas,vettel,2
2017,17,americas,bottas,3
2017,17,americas,ricciardo,4
2017,17,americas,raikkonen,5
2017,17,americas,max_verstappen,6
2017,17,americas,ocon,7
2017,17,americas,sainz,8
2017,17,americas,alonso,9
2017,17,americas,perez,10
2017,17,americas,massa,11
2017,17,americas,kvyat,12
2017,17,americas,vandoorne,13
2017,17,americas,grosjean,14
2017,17,americas,hulkenberg,15
2017,17,americas,ericsson,16
2017,17,americas,stroll,17
2017,17,americas,brendon_hartley,18
2017,17,americas,wehrlein,19
2017,17,americas,kevin_magnussen,20
2017,18,rodriguez,vettel,1
2017,18,rodriguez,max_verstappen,2
2017,18,rodriguez,hamilton,3
2017,18,rodriguez,bottas,4
2017,18,rodriguez,raikkonen,5
2017,18,rodriguez,ocon,6
2017,18,rodriguez,ricciardo,7
2017,18,rodriguez,hulkenberg,8
2017,18,rodriguez,sainz,9
2017,18,rodriguez,perez,10
2017,18,rodriguez,massa,11
2017,18,rodriguez,stroll,12
2017,18,rodriguez,brendon_hartley,13
2017,18,rodriguez,alonso,14
2017,18,rodriguez,vandoorne,15
2017,18,rodriguez,ericsson,16
2017,18,rodriguez,wehrlein,17
2017,18,rodriguez,kevin_magnussen,18
2017,18,rodriguez,grosjean,19
2017,19,interlagos,bottas,1
2017,19,interlagos,vettel,2
2017,19,interlagos,raikkonen,3
2017,19,interlagos,max_verstappen,4
2017,19,interlagos,ricciardo,5
2017,19,interlagos,perez,6
2017,19,interlagos,alonso,7
2017,19,interlagos,hulkenberg,8
2017,19,interlagos,sainz,9
2017,19,interlagos,massa,10
2017,19,interlagos,ocon,11
2017,19,interlagos,grosjean,12
2017,19,interlagos,vandoorne,13
2017,19,interlagos,kevin_magnussen,14
2017,19,interlagos,brendon_hartley,15
2017,19,interlagos,wehrlein,16
2017,19,interlagos,gasly,17
2017,19,interlagos,stroll,18
2017,19,interlagos,ericsson,19
2017,19,interlagos,hamilton,20
2017,20,yas_marina,bottas,1
2017,20,yas_marina,hamilton,2
2017,20,yas_marina,vettel,3
2017,20,yas_marina,ricciardo,4
2017,20,yas_marina,raikkonen,5
2017,20,yas_marina,max_verstappen,6
2017,20,yas_marina,hulkenberg,7
2017,20,yas_marina,perez,8
2017,20,yas_marina,ocon,9
2017,20,yas_marina,massa,10
2017,20,yas_marina,alonso,11
2017,20,yas_marina,sainz,12
2017,20,yas_marina,vandoorne,13
2017,20,yas_marina,kevin_magnussen,14
2017,20,yas_marina,stroll,15
2017,20,yas_marina,grosjean,16
2017,20,yas_marina,gasly,17
2017,20,yas_marina,wehrlein,18
2017,20,yas_marina,ericsson,19
2017,20,yas_marina,brendon_hartley,20
2018,1,albert_park,hamilton,1
2018,1,albert_park,raikkonen,2
2018,1,albert_park,vettel,3
2018,1,albert_park,max_verstappen,4
2018,1,albert_park,ricciardo,5
2018,1,albert_park,kevin_magnussen,6
2018,1,albert_park,grosjean,7
2018,1,albert_park,hulkenberg,8
2018,1,albert_park,sainz,9
2018,1,albert_park,bottas,10
2018,1,albert_park,alonso,11
2018,1,albert_park,vandoorne,12
2018,1,albert_park,perez,13
2018,1,albert_park,stroll,14
2018,1,albert_park,ocon,15
2018,1,albert_park,brendon_hartley,16
2018,1,albert_park,ericsson,17
2018,1,albert_park,leclerc,18
2018,1,albert_park,sirotkin,19
2018,1,albert_park,gasly,20
2018,2,bahrain,vettel,1
2018,2,bahrain,raikkonen,2
2018,2,bahrain,bottas,3
2018,2,bahrain,hamilton,4
2018,2,bahrain,ricciardo,5
2018,2,bahrain,gasly,6
2018,2,bahrain,kevin_magnussen,7
2018,2,bahrain,hulkenberg,8
2018,2,bahrain,ocon,9
2018,2,bahrain,sainz,10
2018,2,bahrain,brendon_hartley,11
2018,2,bahrain,perez,12
2018,2,bahrain,alonso,13
2018,2,bahrain,vandoorne,14
2018,2,bahrain,max_verstappen,15
2018,2,bahrain,grosjean,16
2018,2,bahrain,ericsson,17
2018,2,bahrain,sirotkin,18
2018,2,bahrain,leclerc,19
2018,2,bahrain,stroll,20
2018,3,shanghai,vettel,1
2018,3,shanghai,raikkonen,2
2018,3,shanghai,bottas,3
2018,3,shanghai,hamilton,4
2018,3,shanghai,max_verstappen,5
2018,3,shanghai,ricciardo,6
2018,3,shanghai,hulkenberg,7
2018,3,shanghai,perez,8
2018,3,shanghai,sainz,9
2018,3,shanghai,grosjean,10
2018,3,shanghai,kevin_magnussen,11
2018,3,shanghai,ocon,12
2018,3,shanghai,alonso,13
2018,3,shanghai,vandoorne,14
2018,3,shanghai,brendon_hartley,15
2018,3,shanghai,sirotkin,16
2018,3,shanghai,gasly,17
2018,3,shanghai,stroll,18
2018,3,shanghai,leclerc,19
2018,3,shanghai,ericsson,20
2018,4,baku,vettel,1
2018,4,baku,hamilton,2
2018,4,baku,bottas,3
2018,4,baku,ricciardo,4
2018,4,baku,max_verstappen,5
2018,4,baku,raikkonen,6
2018,4,baku,ocon,7
2018,4,baku,perez,8
2018,4,baku,hulkenberg,9
2018,4,baku,sainz,10
2018,4,baku,stroll,11
2018,4,baku,sirotkin,12
2018,4,baku,alonso,13
2018,4,baku,leclerc,14
2018,4,baku,kevin_magnussen,15
2018,4,baku,vandoorne,16
2018,4,baku,gasly,17
2018,4,baku,ericsson,18
2018,4,baku,brendon_hartley,19
2018,4,baku,grosjean,20
2018,5,catalunya,hamilton,1
2018,5,catalunya,bottas,2
2018,5,catalunya,vettel,3
2018,5,catalunya,raikkonen,4
2018,5,catalunya,max_verstappen,5
2018,5,catalunya,ricciardo,6
2018,5,catalunya,kevin_magnussen,7
2018,5,catalunya,alonso,8
2018,5,catalunya,sainz,9
2018,5,catalunya,grosjean,10
2018,5,catalunya,vandoorne,11
2018,5,catalunya,gasly,12
2018,5,catalunya,ocon,13
2018,5,catalunya,leclerc,14
2018,5,catalunya,perez,15
2018,5,catalunya,hulkenberg,16
2018,5,catalunya,ericsson,17
2018,5,catalunya,sirotkin,18
2018,5,catalunya,stroll,19
2018,5,catalunya,brendon_hartley,20
2018,6,monaco,ricciardo,1
2018,6,monaco,vettel,2
2018,6,monaco,hamilton,3
2018,6,monaco,raikkonen,4
2018,6,monaco,bottas,5
2018,6,monaco,ocon,6
2018,6,monaco,alonso,7
2018,6,monaco,sainz,8
2018,6,monaco,perez,9
2018,6,monaco,gasly,10
2018,6,monaco,hulkenberg,11
2018,6,monaco,vandoorne,12
2018,6,monaco,sirotkin,13
2018,6,monaco,leclerc,14
2018,6,monaco,grosjean,15
2018,6,monaco,brendon_hartley,16
2018,6,monaco,ericsson,17
2018,6,monaco,stroll,18
2018,6,monaco,kevin_magnussen,19
2018,6,monaco,max_verstappen,20
2018,7,villeneuve,vettel,1
2018,7,villeneuve,bottas,2
2018,7,villeneuve,max_verstappen,3
2018,7,villeneuve,hamilton,4
2018,7,villeneuve,raikkonen,5
2018,7,villeneuve,ricciardo,6
2018,7,villeneuve,hulkenberg,7
2018,7,villeneuve,ocon,8
2018,7,villeneuve,sainz,9
2018,7,villeneuve,perez,10
2018,7,villeneuve,kevin_magnussen,11
2018,7,villeneuve,brendon_hartley,12
2018,7,villeneuve,leclerc,13
2018,7,villeneuve,alonso,14
2018,7,villeneuve,vandoorne,15
2018,7,villeneuve,gasly,16
2018,7,villeneuve,stroll,17
2018,7,villeneuve,sirotkin,18
2018,7,villeneuve,ericsson,19
2018,7,villeneuve,grosjean,20
2018,8,ricard,hamilton,1
2018,8,ricard,bottas,2
2018,8,ricard,vettel,3
2018,8,ricard,max_verstappen,4
2018,8,ricard,ricciardo,5
2018,8,ricard,raikkonen,6
2018,8,ricard,sainz,7
2018,8,ricard,leclerc,8
2018,8,ricard,kevin_magnussen,9
2018,8,ricard,grosjean,10
2018,8,ricard,ocon,11
2018,8,ricard,hulkenberg,12
2018,8,ricard,perez,13
2018,8,ricard,gasly,14
2018,8,ricard,ericsson,15
2018,8,ricard,alonso,16
2018,8,ricard,brendon_hartley,17
2018,8,ricard,vandoorne,18
2018,8,ricard,sirotkin,19
2018,8,ricard,stroll,20
2018,9,red_bull_ring,bottas,1
2018,9,red_bull_ring,hamilton,2
2018,9,red_bull_ring,vettel,3
2018,9,red_bull_ring,raikkonen,4
2018,9,red_bull_ring,max_verstappen,5
2018,9,red_bull_ring,grosjean,6
2018,9,red_bull_ring,ricciardo,7
2018,9,red_bull_ring,kevin_magnussen,8
2018,9,red_bull_ring,sainz,9
2018,9,red_bull_ring,hulkenberg,10
2018,9,red_bull_ring,ocon,11
2018,9,red_bull_ring,gasly,12
2018,9,red_bull_ring,leclerc,13
2018,9,red_bull_ring,alonso,14
2018,9,red_bull_ring,stroll,15
2018,9,red_bull_ring,vandoorne,16
2018,9,red_bull_ring,perez,17
2018,9,red_bull_ring,sirotkin,18
2018,9,red_bull_ring,brendon_hartley,19
2018,9,red_bull_ring,ericsson,20
2018,10,silverstone,hamilton,1
2018,10,silverstone,vettel,2
2018,10,silverstone,raikkonen,3
2018,10,silverstone,bottas,4
2018,10,silverstone,max_verstappen,5
2018,10,silverstone,ricciardo,6
2018,10,silverstone,kevin_magnussen,7
2018,10,silverstone,grosjean,8
2018,10,silverstone,leclerc,9
2018,10,silverstone,ocon,10
2018,10,silverstone,hulkenberg,11
2018,10,silverstone,perez,12
2018,10,silverstone,alonso,13
2018,10,silverstone,gasly,14
2018,10,silverstone,ericsson,15
2018,10,silverstone,sainz,16
2018,10,silverstone,vandoorne,17
2018,10,silverstone,sirotkin,18
2018,10,silverstone,stroll,19
2018,10,silverstone,brendon_hartley,20
2018,11,hockenheimring,vettel,1
2018,11,hockenheimring,bottas,2
2018,11,hockenheimring,raikkonen,3
2018,11,hockenheimring,max_verstappen,4
2018,11,hockenheimring,kevin_magnussen,5
2018,11,hockenheimring,grosjean,6
2018,11,hockenheimring,hulkenberg,7
2018,11,hockenheimring,sainz,8
2018,11,hockenheimring,leclerc,9
2018,11,hockenheimring,perez,10
2018,11,hockenheimring,alonso,11
2018,11,hockenheimring,sirotkin,12
2018,11,hockenheimring,ericsson,13
2018,11,hockenheimring,hamilton,14
2018,11,hockenheimring,ricciardo,15
2018,11,hockenheimring,ocon,16
2018,11,hockenheimring,gasly,17
2018,11,hockenheimring,brendon_hartley,18
2018,11,hockenheimring,stroll,19
2018,11,hockenheimring,vandoorne,20
2018,12,hungaroring,hamilton,1
2018,12,hungaroring,bottas,2
2018,12,hungaroring,raikkonen,3
2018,12,hungaroring,vettel,4
2018,12,hungaroring,sainz,5
2018,12,hungaroring,gasly,6
2018,12,hungaroring,max_verstappen,7
2018,12,hungaroring,brendon_hartley,8
2018,12,hungaroring,kevin_magnussen,9
2018,12,hungaroring,grosjean,10
2018,12,hungaroring,alonso,11
2018,12,hungaroring,ricciardo,12
2018,12,hungaroring,hulkenberg,13
2018,12,hungaroring,ericsson,14
2018,12,hungaroring,stroll,15
2018,12,hungaroring,vandoorne,16
2018,12,hungaroring,leclerc,17
2018,12,hungaroring,ocon,18
2018,12,hungaroring,perez,19
2018,12,hungaroring,sirotkin,20
2018,13,spa,hamilton,1
2018,13,spa,vettel,2
2018,13,spa,ocon,3
2018,13,spa,perez,4
2018,13,spa,grosjean,5
2018,13,spa,raikkonen,6
2018,13,spa,max_verstappen,7
2018,13,spa,ricciardo,8
2018,13,spa,kevin_magnussen,9
2018,13,spa,bottas,10
2018,13,spa,gasly,11
2018,13,spa,brendon_hartley,12
2018,13,spa,leclerc,13
2018,13,spa,ericsson,14
2018,13,spa,hulkenberg,15
2018,13,spa,sainz,16
2018,13,spa,alonso,17
2018,13,spa,sirotkin,18
2018,13,spa,stroll,19
2018,13,spa,vandoorne,20
2018,14,monza,raikkonen,1
2018,14,monza,vettel,2
2018,14,monza,hamilton,3
2018,14,monza,bottas,4
2018,14,monza,max_verstappen,5
2018,14,monza,grosjean,6
2018,14,monza,sainz,7
2018,14,monza,ocon,8
2018,14,monza,gasly,9
2018,14,monza,stroll,10
2018,14,monza,kevin_magnussen,11
2018,14,monza,sirotkin,12
2018,14,monza,alonso,13
2018,14,monza,hulkenberg,14
2018,14,monza,ricciardo,15
2018,14,monza,perez,16
2018,14,monza,leclerc,17
2018,14,monza,brendon_hartley,18
2018,14,monza,ericsson,19
2018,14,monza,vandoorne,20
2018,15,marina_bay,hamilton,1
2018,15,marina_bay,max_verstappen,2
2018,15,marina_bay,vettel,3
2018,15,marina_bay,bottas,4
2018,15,marina_bay,raikkonen,5
2018,15,marina_bay,ricciardo,6
2018,15,marina_bay,perez,7
2018,15,marina_bay,grosjean,8
2018,15,marina_bay,ocon,9
2018,15,marina_bay,hulkenberg,10
2018,15,marina_bay,alonso,11
2018,15,marina_bay,sainz,12
2018,15,marina_bay,leclerc,13
2018,15,marina_bay,ericsson,14
2018,15,marina_bay,gasly,15
2018,15,marina_bay,kevin_magnussen,16
2018,15,marina_bay,brendon_hartley,17
2018,15,marina_bay,vandoorne,18
2018,15,marina_bay,sirotkin,19
2018,15,marina_bay,stroll,20
2018,16,sochi,bottas,1
2018,16,sochi,hamilton,2
2018,16,sochi,vettel,3
2018,16,sochi,raikkonen,4
2018,16,sochi,kevin_magnussen,5
2018,16,sochi,ocon,6
2018,16,sochi,leclerc,7
2018,16,sochi,perez,8
2018,16,sochi,grosjean,9
2018,16,sochi,ericsson,10
2018,16,sochi,max_verstappen,11
2018,16,sochi,ricciardo,12
2018,16,sochi,gasly,13
2018,16,sochi,sainz,14
2018,16,sochi,hulkenberg,15
2018,16,sochi,brendon_hartley,16
2018,16,sochi,alonso,17
2018,16,sochi,sirotkin,18
2018,16,sochi,vandoorne,19
2018,16,sochi,stroll,20
2018,17,suzuka,hamilton,1
2018,17,suzuka,bottas,2
2018,17,suzuka,max_verstappen,3
2018,17,suzuka,raikkonen,4
2018,17,suzuka,grosjean,5
2018,17,suzuka,brendon_hartley,6
2018,17,suzuka,gasly,7
2018,17,suzuka,ocon,8
2018,17,suzuka,vettel,9
2018,17,suzuka,perez,10
2018,17,suzuka,leclerc,11
2018,17,suzuka,kevin_magnussen,12
2018,17,suzuka,sainz,13
2018,17,suzuka,stroll,14
2018,17,suzuka,ricciardo,15
2018,17,suzuka,hulkenberg,16
2018,17,suzuka,sirotkin,17
2018,17,suzuka,alonso,18
2018,17,suzuka,vandoorne,19
2018,17,suzuka,ericsson,20
2018,18,americas,hamilton,1
2018,18,americas,vettel,2
2018,18,americas,raikkonen,3
2018,18,americas,bottas,4
2018,18,americas,ricciardo,5
2018,18,americas,ocon,6
2018,18,americas,hulkenberg,7
2018,18,americas,grosjean,8
2018,18,americas,leclerc,9
2018,18,americas,perez,10
2018,18,americas,sainz,11
2018,18,americas,kevin_magnussen,12
2018,18,americas,gasly,13
2018,18,americas,brendon_hartley,14
2018,18,americas,max_verstappen,15
2018,18,americas,alonso,16
2018,18,americas,sirotkin,17
2018,18,americas,stroll,18
2018,18,americas,ericsson,19
2018,18,americas,vandoorne,20
2018,19,rodriguez,ricciardo,1
2018,19,rodriguez,max_verstappen,2
2018,19,rodriguez,hamilton,3
2018,19,rodriguez,vettel,4
2018,19,rodriguez,bottas,5
2018,19,rodriguez,raikkonen,6
2018,19,rodriguez,hulkenberg,7
2018,19,rodriguez,sainz,8
2018,19,rodriguez,leclerc,9
2018,19,rodriguez,ericsson,10
2018,19,rodriguez,ocon,11
2018,19,rodriguez,alonso,12
2018,19,rodriguez,perez,13
2018,19,rodriguez,brendon_hartley,14
2018,19,rodriguez,gasly,15
2018,19,rodriguez,grosjean,16
2018,19,rodriguez,vandoorne,17
2018,19,rodriguez,kevin_magnussen,18
2018,19,rodriguez,stroll,19
2018,19,rodriguez,sirotkin,20
2018,20,interlagos,hamilton,1
2018,20,interlagos,vettel,2
2018,20,interlagos,bottas,3
2018,20,interlagos,raikkonen,4
2018,20,interlagos,max_verstappen,5
2018,20,interlagos,ricciardo,6
2018,20,interlagos,ericsson,7
2018,20,interlagos,leclerc,8
2018,20,interlagos,grosjean,9
2018,20,interlagos,gasly,10
2018,20,interlagos,kevin_magnussen,11
2018,20,interlagos,perez,12
2018,20,interlagos,ocon,13
2018,20,interlagos,hulkenberg,14
2018,20,interlagos,sirotkin,15
2018,20,interlagos,sainz,16
2018,20,interlagos,brendon_hartley,17
2018,20,interlagos,alonso,18
2018,20,interlagos,stroll,19
2018,20,interlagos,vandoorne,20
2018,21,yas_marina,hamilton,1
2018,21,yas_marina,bottas,2
2018,21,yas_marina,vettel,3
2018,21,yas_marina,raikkonen,4
2018,21,yas_marina,ricciardo,5
2018,21,yas_marina,max_verstappen,6
2018,21,yas_marina,grosjean,7
2018,21,yas_marina,leclerc,8
2018,21,yas_marina,ocon,9
2018,21,yas_marina,hulkenberg,10
2018,21,yas_marina,sainz,11
2018,21,yas_marina,ericsson,12
